target,time_bjd,raw_flux,flux_err,session_id,is_real_data
TrES-5,2461271.583021974,1.0080879256473738,0.0025,session_01,False
TrES-5,2461271.587198422,1.0110735143850105,0.0025,session_01,False
TrES-5,2461271.5913748695,1.0119855452577384,0.0025,session_01,False
TrES-5,2461271.595551317,1.0138622568983267,0.0025,session_01,False
TrES-5,2461271.5997277647,1.012418540959992,0.0025,session_01,False
TrES-5,2461271.6039042124,1.0069582072949523,0.0025,session_01,False
TrES-5,2461271.60808066,1.01240652640705,0.0025,session_01,False
TrES-5,2461271.612257107,1.008140488783204,0.0025,session_01,False
TrES-5,2461271.616433555,1.003696455293024,0.0025,session_01,False
TrES-5,2461271.6206100024,1.00860653607244,0.0025,session_01,False
TrES-5,2461271.62478645,1.0071544316429035,0.0025,session_01,False
TrES-5,2461271.6289628977,1.0069528243127532,0.0025,session_01,False
TrES-5,2461271.6331393453,1.007222614679247,0.0025,session_01,False
TrES-5,2461271.637315793,1.0062356569405833,0.0025,session_01,False
TrES-5,2461271.64149224,1.0022607905766983,0.0025,session_01,False
TrES-5,2461271.6456686878,1.0038601982465127,0.0025,session_01,False
TrES-5,2461271.6498451354,1.0028060823065608,0.0025,session_01,False
TrES-5,2461271.654021583,1.003728960907915,0.0025,session_01,False
TrES-5,2461271.6581980307,1.0037587956954346,0.0025,session_01,False
TrES-5,2461271.6623744783,1.0046061539982254,0.0025,session_01,False
TrES-5,2461271.666550926,1.0029054109074522,0.0025,session_01,False
